"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Apostilamento";"Descrição Apostilamento";"Valor Apostilamento";"Data de inclusão";"Situação Apostilamento"
"142013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170198";"DELEGACIA DA REC.FEDERAL EM GOIANIA/GO";"000000000011/2018";"APOSTILAMENTO PARA EFETIVAR A QUINTA REPACTUAçãO DOS VALORES CONTRATUAIS.";"2163,60";"21/06/2018";"Encerrado"
"142013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170198";"DELEGACIA DA REC.FEDERAL EM GOIANIA/GO";"00000000000000010";"INDICAR DOTAÇÃO ORÇAMENTÁRIA E FINANCEIRA PARA O EXERCÍCIO DE 2018 E INFOR                                         AR NOTA DE EMPENHO PARA O PERÍODO.";"0,00";"15/02/2018";"Encerrado"
"142013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170198";"DELEGACIA DA REC.FEDERAL EM GOIANIA/GO";"00000000000000002";"Primeira repactuação do contrato, em atendimento a CCT SEAC/SEACONS 2014/2015 e deliberação CDTC/GO 81 de 16/04/2014, conforme art. 40 da IN SLTI/MPOG                                                                 nº 2/2008.";"44131,20";"16/10/2014";"Encerrado"
"142013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170198";"DELEGACIA DA REC.FEDERAL EM GOIANIA/GO";"00000000000000007";"Corrigir o valor do apostilamento nº 06/2016, tendo em vista lanaçamento in                                    correto do valor apostilado na ocasião.";"0,00";"22/07/2016";"Encerrado"
"142013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170198";"DELEGACIA DA REC.FEDERAL EM GOIANIA/GO";"00000000000000006";"LEVAR A EFEITO A TERCEIRA REPACTUAçãO DOS VALORES DO CONTRATO.";"19294,70";"15/06/2016";"Encerrado"
"142013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170198";"DELEGACIA DA REC.FEDERAL EM GOIANIA/GO";"00000000000000003";"INDICAR DOTAÇÃO ORÇAMENTÁRIA E FINANCEIRA PARA O EXERCÍCIO 2015 E INFORMAR                                    A NOTA DE EMPENHO PARA O MESMO PERÍODO.";"0,00";"10/02/2015";"Encerrado"
"142013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170198";"DELEGACIA DA REC.FEDERAL EM GOIANIA/GO";"00000000000000004";"REPACTUAçãO DE VALORES DO CONTRATO, EM ATENDIMENTO AO REAJUSTE CONSTANTE DA CCT SEAC/SEACONS-GO 2015/2016, DE 05/03/2015, BEM COMO REAJUSTE DETERMINAD                                       O PELO CDTC-GO Nº 82, DE 13/02/2015.";"42676,90";"30/06/2015";"Encerrado"
"142013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170198";"DELEGACIA DA REC.FEDERAL EM GOIANIA/GO";"00000000000000008";"INDICAR A DOTAçãO ORçAMENTáRIA E FINANCEIRA PARA O EXERCíCIO DE 2017, E AIN                       DA, INFORMAR A NOTA DE EMPENHO PARA O MESMO PERíODO.";"0,00";"10/02/2017";"Encerrado"
"142013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170198";"DELEGACIA DA REC.FEDERAL EM GOIANIA/GO";"000000000009/2017";"REPACTUAçãO";"12352,50";"27/07/2017";"Encerrado"
"142013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170198";"DELEGACIA DA REC.FEDERAL EM GOIANIA/GO";"00000000000000005";"Indicar a Dotação Orçamentária e Financeira para o exercício de 2016, e                           informar a Nota de Empenho para o mesmo período.";"0,00";"27/01/2016";"Encerrado"
"142013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170198";"DELEGACIA DA REC.FEDERAL EM GOIANIA/GO";"00000000000000001";"Indicar a Dotacao Orcamentaria e Financeira para o exercicio de 2014 e info                               rmar a Nota de Empenho para o mesmo período.";"0,00";"15/01/2014";"Encerrado"
"332013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170198";"DELEGACIA DA REC.FEDERAL EM GOIANIA/GO";"00000000000000001";"INDICAR A DOTACAO ORCAMENTARIA E FINANCEIRA PARA O EXERCICIO DE 2014 E INFO                               RMAR A NOTA DE EMPENHO PARA O MESMO PERIODO.";"0,00";"29/01/2014";"Encerrado"
"332013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170198";"DELEGACIA DA REC.FEDERAL EM GOIANIA/GO";"00000000000000002";"INDICAR DOTAÇÃO ORÇAMENTÁRIA E FINANCEIRA PARA O EXERCÍCIO 2015 E INFORMAR                                    A NOTA DE EMPENHO PARA O MESMO PERÍODO.";"0,00";"06/02/2015";"Encerrado"
"332013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170198";"DELEGACIA DA REC.FEDERAL EM GOIANIA/GO";"00000000000000003";"Indicar a Dotação Orçamentária e Financeira para o exercício de 2016, e                           informar a Nota de Empenho para o mesmo período.";"0,00";"27/01/2016";"Encerrado"
"342013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170198";"DELEGACIA DA REC.FEDERAL EM GOIANIA/GO";"00000000000000001";"Indicar a Dotacao Orcamentaria e Financeira para o exercicio de 2014 e info                               rmar a Nota de Empenho para o mesmo período.";"0,00";"17/01/2014";"Encerrado"
"342013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170198";"DELEGACIA DA REC.FEDERAL EM GOIANIA/GO";"00000000000000003";"Indicar a Dotação Orçamentária e Financeira para o exercício de 2016, e                           informar a Nota de Empenho para o mesmo período.";"0,00";"29/01/2016";"Encerrado"
"342013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170198";"DELEGACIA DA REC.FEDERAL EM GOIANIA/GO";"00000000000000002";"INDICAR DOTAÇÃO ORÇAMENTÁRIA E FINANCEIRA PARA O EXERCÍCIO 2015 E INFORMAR                                    A NOTA DE EMPENHO PARA O MESMO PERÍODO.";"0,00";"06/02/2015";"Encerrado"
"42013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170248";"DELEGACIA DA REC.FEDERAL EM CONTAGEM/MG";"000000000001/2014";"REPACTUACAO DO PRECO MENSAL DO CONTRATO DE R$ 1.538,07 PARA R$ 1.725,10 A                     PARTIR DE 1 DE JANEIRO DE 2014 ATÉ 31 DE JULHO DE 2014";"1309,20";"31/07/2014";"Encerrado"
"162013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170262";"DELEGACIA DA RECEITA FEDERAL-SJ.DOS CAMPOS/SP";"000000000001/2014";"Repactuação do preço mensal do contrato de R$ 36.778,36 para R$ 39.986,24 a                                              partir de 1º de maio de 2014.";"49535,60";"15/12/2014";"Encerrado"
"162013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170262";"DELEGACIA DA RECEITA FEDERAL-SJ.DOS CAMPOS/SP";"000000000001/2015";"REPACTUAçãO DO PREçO MENSAL DO CONTRATO DE R$ 39.986,24 PARA R$ 44.498,65 A   PARTIR DE 1º DE MAIO DE 2015, CONFORME DISPOSTO NA CONVENçãO COLETIVA DE            TRABALHO 2015/2016, MEMóRIA DE CáLCULO E INSTRUçãO DO PROCESSO.";"14575,10";"26/08/2015";"Encerrado"
"32013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170342";"INSPETORIA DA RECEITA FED. EM FLORIANOPOLIS";"000000000001/2014";"Indicar dotacao orcamentaria para 2014.";"0,00";"09/01/2014";"Encerrado"
"32013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170342";"INSPETORIA DA RECEITA FED. EM FLORIANOPOLIS";"000000000001/2017";"dotacao orcamentaria 2017";"0,00";"16/02/2017";"Encerrado"
"32013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170342";"INSPETORIA DA RECEITA FED. EM FLORIANOPOLIS";"000000000001/2015";"DOTACAO ORCAMENTARIA 2015";"0,00";"03/02/2015";"Encerrado"
"32013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170342";"INSPETORIA DA RECEITA FED. EM FLORIANOPOLIS";"000000000001/2016";"dotacao orcamentaria 2016";"0,00";"11/01/2016";"Encerrado"
"252013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170388";"DELEGACIA DA RECEITA FEDERAL EM DOURADOS MS";"000000000001/2014";"INDICAR DOTAçãO ORçAMENTARIA PARA O EXERCICIO DE 2014.";"7110,90";"07/02/2014";"Encerrado"
"252013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170388";"DELEGACIA DA RECEITA FEDERAL EM DOURADOS MS";"000000000003/2016";"Informar a dotação orçamentária para o período de 01/01/2016 a 01/12/2016.";"7089,50";"26/01/2016";"Encerrado"
"252013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170388";"DELEGACIA DA RECEITA FEDERAL EM DOURADOS MS";"000000000002/2015";"Indicar a dotação orçamentária para o ano de 2015.";"7734,00";"12/03/2015";"Encerrado"
"262013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170388";"DELEGACIA DA RECEITA FEDERAL EM DOURADOS MS";"00000000000012014";"Informar a dotação orçamentária para o ano de 2014.";"7832,30";"07/02/2014";"Encerrado"
"262013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170388";"DELEGACIA DA RECEITA FEDERAL EM DOURADOS MS";"00000000000022015";"INFORMAR A DOTAçãO ORçAMENTáRIA PARA O ANO DE 2015.";"7808,60";"16/03/2015";"Encerrado"
"262013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170388";"DELEGACIA DA RECEITA FEDERAL EM DOURADOS MS";"00000000000032016";"INFORMAR DOTAÇÃO ORÇAMENTÁRIA PARA O ANO DE 2016.";"0,00";"16/02/2016";"Encerrado"
"182013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170531";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - DF";"00000000000000002";"TEM A FINALIDADE REAJUSTAR O VALOR CONTRATUAL CONFORME CLáUSULA DéCIMA SEGUNDA ITEM 12.3, COM BASE NO IPCA (FGV),CONSIDERANDO A VARIAçãO NO PERíODO DE               JULHO 2014  A JUNHO DE 2015.  N.E.: 170531 - 00001 - 803087.";"66776,20";"24/09/2015";"Encerrado"
"182013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170531";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - DF";"000000000001/2014";"Reajuste do Contrato original pelo IPCA, tomando-se por base o índice vigen                                     te no mês de apresentação da proposta.";"45010,20";"20/11/2014";"Encerrado"
"32013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170551";"DELEGACIA DA RECEITA FEDERAL EM BARUERI";"000000000001/2014";"APOSTILAMENTO EM RAZãO DE NOVA DOTAçãO ORçAMENTáRIA PARA O EXERCíCIO DE 201                                                                         4.";"0,00";"03/02/2014";"Encerrado"
"32013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170551";"DELEGACIA DA RECEITA FEDERAL EM BARUERI";"000000000003/2015";"Reajuste do valor do contrato em razão da variação do Índice Geral de Preço                                                       s do Mercado (IGPM).";"195,00";"23/06/2015";"Encerrado"
"32013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170551";"DELEGACIA DA RECEITA FEDERAL EM BARUERI";"000000000002/2015";"Indicação do crédito orçamentário e da nota de empenho, para atender a desp                          esa do contrato, no exercício financeiro de 2015.";"0,00";"05/02/2015";"Encerrado"
"32013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170551";"DELEGACIA DA RECEITA FEDERAL EM BARUERI";"000000000006/2017";"Indicação do crédito orçamentário e da nota de empenho para atender despesa com a prestação de serviço continuado de locação e manutenção de purificadores de água para a DRF Barueri, referente ao exercício financeiro de 2017.";"0,00";"24/01/2017";"Encerrado"
"32013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170551";"DELEGACIA DA RECEITA FEDERAL EM BARUERI";"000000000004/2016";"Apostilamento que se faz para pagamento de despesa com prestação de serviçocontinuado de locação e manutenção de purificadores de agua para uso da DRFde Barueri no periodo de 2016. Foram feitas duas notas de empenho, com indi           cação de PA (2016NE800081) e sem indicação de PA (2016NE800082).";"0,00";"03/03/2016";"Encerrado"
"32013";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170551";"DELEGACIA DA RECEITA FEDERAL EM BARUERI";"000000000005/2016";"REAJUSTE DO VALOR DO CONTRATO CONFORME íNDICE IGPM ACUMULADO NO PERíODO, DE                                           9,8199%, A PARTIR DE 01/06/2016.";"493,40";"07/07/2016";"Encerrado"
"232013";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GESTÃO";"25205";"FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA";"114618";"UNIDADE ESTADUAL DO IBGE EM MINAS GERAIS";"000000000001/2014";"REAJUSTE DO VALOR DO ALUGUEL, PREVISTO EM CONTRATO.";"456,00";"29/10/2014";"Encerrado"
"242013";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GESTÃO";"25205";"FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA";"114618";"UNIDADE ESTADUAL DO IBGE EM MINAS GERAIS";"000000000001/2014";"Autorização de despesa referente ao período de 12 meses - 02/08/2014 a 02/0                            8/2015 - do contrato com a CESAMA/Juiz de Fora.";"840,00";"08/09/2014";"Encerrado"
"12013";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GESTÃO";"25205";"FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA";"114624";"UNIDADE ESTADUAL DO IBGE EM SANTA CATARINA";"000000000001/2014";"ATENDER à ELEVAçãO DOS CUSTOS DA CONTRATAçãO UMA VEZ QUE A CONVENçãO COLETI   VA DE TRABALHO DE 2014 ASSEGURA REAJUSTE SALARIAL à CATEGORIA EMPREGADA.";"25516,90";"25/08/2014";"Encerrado"
"152013";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GESTÃO";"25205";"FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA";"114625";"UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL";"00000000000232015";"REAJUSTE PELO INPC CONFORME PACTUADO EM CONTRATO";"1411,90";"27/08/2015";"Encerrado"
"17392013";"25000";"MINISTERIO DA ECONOMIA";"25208";"SUPERINTENDENCIA DE SEGUROS PRIVADOS";"173039";"MF-SUSEP-SUPERINT.DE SEGUROS PRIVADOS/RJ";"000000000001/2017";"Repactuação";"54200,90";"21/07/2017";"Encerrado"
"18392013";"25000";"MINISTERIO DA ECONOMIA";"25208";"SUPERINTENDENCIA DE SEGUROS PRIVADOS";"173039";"MF-SUSEP-SUPERINT.DE SEGUROS PRIVADOS/RJ";"000000000001/2017";"Repactuação.";"53874,10";"09/07/2017";"Encerrado"
"612013";"26000";"MINISTERIO DA EDUCACAO";"26000";"MINISTERIO DA EDUCACAO";"150002";"SUBSECRETARIA DE ASSUNTOS ADMINISTRATIVOS";"000000000002/2015";"Repactuação do Contrato a partir de 28 de agosto de 2014, implicando no aum                                                             ento de 2,41%.";"225898,80";"16/03/2015";"Encerrado"
"612013";"26000";"MINISTERIO DA EDUCACAO";"26000";"MINISTERIO DA EDUCACAO";"150002";"SUBSECRETARIA DE ASSUNTOS ADMINISTRATIVOS";"00000000000032015";"REPACTUAçãO DO CONTRATO Nº 61/2013, A PARTIR DE 1º DE JANEIRO DE 2015, IMPL                                                ICANDO UM AUMENTO DE 7,87%.";"377953,80";"24/06/2015";"Encerrado"
"612013";"26000";"MINISTERIO DA EDUCACAO";"26000";"MINISTERIO DA EDUCACAO";"150002";"SUBSECRETARIA DE ASSUNTOS ADMINISTRATIVOS";"000000000001/2014";"REPACTUAçãO EM 8,09% DECORRENTE DA CCT REGISTRADA NO MTE SOB N. DF000010/20                                                      14 - SINDISERVIÇOS/DF";"478444,50";"20/06/2014";"Encerrado"
"382013";"26000";"MINISTERIO DA EDUCACAO";"26000";"MINISTERIO DA EDUCACAO";"158565";"UNIV.DA INTEG.INTERN.DA LUSOF.AFRO-BRASILEIRA";"00000000000000001";"ATUALIZAçãO DE DOTAçãO ORçAMENTáRIA PARA EMPENHO DE DESPESAS RELATIVAS AO CONTRATO N  38/2013, REFERENTE AO FORNECIMENTO DE áGUA TRATADA E/OU COLETA D                                      E ESGOTO, CONFORME EXERCíCIO DE 2018.";"0,00";"18/01/2018";"Encerrado"
"412013";"26000";"MINISTERIO DA EDUCACAO";"26000";"MINISTERIO DA EDUCACAO";"158565";"UNIV.DA INTEG.INTERN.DA LUSOF.AFRO-BRASILEIRA";"00000000000000001";"REPACTUAçãO DOS VALORES ACORDADOS NO CONTRATO 41/2013. VALOR R$ 32.811,05 ESTIMANDO-SE EM 04 PARCELAS DE R$ 7.571,78 E UMA PARCELA DE R$ 2.523,93, COR                             RESPONDENTE A 10 DIAS DE EXECUçãO DO CONTRATO.";"32811,00";"10/12/2014";"Encerrado"
"132013";"26000";"MINISTERIO DA EDUCACAO";"26238";"UNIVERSIDADE FEDERAL DE MINAS GERAIS";"153265";"DEPARTAMENTO DE OBRAS";"000000000001/2014";"PRIMEIRO TERMO DE APOSTILAMENTO AO CONTRATO N. 13/2013 CONFORME CLáUSULA QU                                                       INTA, PARáGRAFO DEZ.";"142080,60";"28/11/2014";"Encerrado"
"782013";"26000";"MINISTERIO DA EDUCACAO";"26254";"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO";"150221";"HOSPITAL DE CLÍNICAS DA UFTM";"00000000000000001";"ALOCAR NO CRONOGRAMA DE PAGAMENTO O GASTO COM TROCA DE PEçAS CONFORME  MEMO                                              RANDO 160/18/SFH-CAF/HC/UFTM.";"11002,50";"18/06/2018";"Encerrado"
"872013";"26000";"MINISTERIO DA EDUCACAO";"26254";"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO";"150221";"HOSPITAL DE CLÍNICAS DA UFTM";"23127000183/13-65";"O PRó-REITOR DE ADMINISTRAçãO DA UFTM NO USO DE SUAS ATRIBUIçõES BEM COMO O SUPERINTENDENTE DO HC/UFTM CONSIDERANDO O MEM. Nº 89/2014/COORDFIN/HC/UFTMDE 11/07/2014,BEM COMO NO QUE DISCIPLINA O .8  DO ARTIGO 65 DA LEI 8.666/93 RESOLVE DECLARAR A NECESS. DE ALOCAR NO CRONOGRAMA DE PAGAMENTO PERTINENTEAO CONTRATO 87/2013 COM A EMPRESA ATENAS ELEVADORES LTDA A QUANTIA DE R$32.";"32000,00";"16/07/2014";"Encerrado"
"282013";"26000";"MINISTERIO DA EDUCACAO";"26261";"UNIVERSIDADE FEDERAL DE ITAJUBA";"153030";"UNIVERSIDADE FEDERAL DE ITAJUBA/MG";"00000000000022015";"REEQUILíBRIO ECONOMICO FINANCEIRO EM FUNçãO DE CCT 2015.";"45118,60";"05/05/2015";"Encerrado"
"282013";"26000";"MINISTERIO DA EDUCACAO";"26261";"UNIVERSIDADE FEDERAL DE ITAJUBA";"153030";"UNIVERSIDADE FEDERAL DE ITAJUBA/MG";"23088000597201306";"REPACTUAÇÃO DE PREÇOS SOLICITADA PELA CONTRATADA EM DECORRÊNCIA DA CONVENÇÃ                                           O COLETIVA DE TRABALHO ANO 2017.";"43581,40";"03/03/2017";"Encerrado"
"282013";"26000";"MINISTERIO DA EDUCACAO";"26261";"UNIVERSIDADE FEDERAL DE ITAJUBA";"153030";"UNIVERSIDADE FEDERAL DE ITAJUBA/MG";"000000000004/2016";"REPACTUAÇÃO CONFORME CCT 2016/2016.";"66003,20";"14/03/2016";"Encerrado"
"2072013";"26000";"MINISTERIO DA EDUCACAO";"26262";"UNIVERSIDADE FEDERAL DE SAO PAULO";"153031";"MEC-UNIVERSIDADE FEDERAL DE SAO PAULO/SP";"000000000001/2014";"REAJUSTE DO PERíODO DE 12 MESES PELO IGPM DO MêS DE MAIO DE 2014 DE 7,8434%";"29271,60";"13/08/2014";"Encerrado"
"2072013";"26000";"MINISTERIO DA EDUCACAO";"26262";"UNIVERSIDADE FEDERAL DE SAO PAULO";"153031";"MEC-UNIVERSIDADE FEDERAL DE SAO PAULO/SP";"000000000002/2015";"Reajustar o valor do aluguel com base no acumulado do IGPM dos últimos 12 m                                                                      eses.";"8258,80";"22/09/2015";"Encerrado"
"2422013";"26000";"MINISTERIO DA EDUCACAO";"26262";"UNIVERSIDADE FEDERAL DE SAO PAULO";"153031";"MEC-UNIVERSIDADE FEDERAL DE SAO PAULO/SP";"00000000000012014";"COMPLEMENTO NECESSARIO PARA CORREÇÃO DO VALOR DA CONTRATAÇÃO EM RAZÃO DA PU                  BLICAÇÃO INCIAL NÃO CONTEMPLAR O VALOR TOTAL DOS 60 MESES";"1200000,00";"12/09/2014";"Encerrado"
"2452013";"26000";"MINISTERIO DA EDUCACAO";"26262";"UNIVERSIDADE FEDERAL DE SAO PAULO";"153031";"MEC-UNIVERSIDADE FEDERAL DE SAO PAULO/SP";"000000000001/2014";"REAJUSTE DE PREçOS CONFORME CLAUSULA 12ª - REPACTUAçãO DO CONTRATO.";"108407,30";"17/11/2014";"Encerrado"
"2602013";"26000";"MINISTERIO DA EDUCACAO";"26262";"UNIVERSIDADE FEDERAL DE SAO PAULO";"153031";"MEC-UNIVERSIDADE FEDERAL DE SAO PAULO/SP";"00000000000012014";"COMPLEMENTO NECESSARIO PARA CORREÇAO DO VALOR DO CONTRATO EM RAZAO DA PUBLI         CACAO INICIAL NAO CONTEMPLAR O VALOR TOTAL REFERENTE AOS 60 MESES.";"8160000,00";"12/09/2014";"Encerrado"
"2612013";"26000";"MINISTERIO DA EDUCACAO";"26262";"UNIVERSIDADE FEDERAL DE SAO PAULO";"153031";"MEC-UNIVERSIDADE FEDERAL DE SAO PAULO/SP";"00000000000012014";"COMPLEMENTO NECESSARIO PARA CORRECAO DO VALOR DA CONTRATACAO EM RAZAO DA PU BLICACAO INICIAL NAO CONTEMPLAR O VALOR CONTRATADO TOTAL PARA OS 60 MESES.";"2640000,00";"12/09/2014";"Encerrado"
"92013";"26000";"MINISTERIO DA EDUCACAO";"26267";"UNIVERSIDADE FED DA INTEGR LATINO-AMERICANA";"158658";"UNIVERSIDADE FED. DA INTEGR. LATINO-AMERICANA";"000000000006/2015";"REPACTUACAO DOS ITENS DA FOLHA DE PAGAMENTO, PARA ADEQUACAO DOS PRECOS CONTRATUAIS AO INCREMENTO NOS CUSTOS DA MAO DE OBRA, DECORRENTES DO ACT 2015-2016, COM EFEITOS FINANCEIROS A PARTIR DE 01 DE JUNHO DE 2015, CONFORME CLAUS                        ULA SEXTA DO CONTRATO E SEGUNDA DO 2O TERMO ADITIVO";"156168,90";"05/11/2015";"Encerrado"
"92013";"26000";"MINISTERIO DA EDUCACAO";"26267";"UNIVERSIDADE FED DA INTEGR LATINO-AMERICANA";"158658";"UNIVERSIDADE FED. DA INTEGR. LATINO-AMERICANA";"00000000000072016";"Terceira repactuação dos preços contratuais a partir de 01/06/2016, em razão do Acordo Coletivo de Trabalho 2016/2017 e do aumento da alíquota do ISSQ                                             N em 1% a partir de 21/10/2016";"124268,20";"22/12/2016";"Encerrado"
"72013";"26000";"MINISTERIO DA EDUCACAO";"26406";"INST.FED.DE EDUC.,CIENC.E TEC. DO ESP.SANTO";"158151";"IFES INST FED DE EDUC CIEN E TEC DO ESP SANTO";"000000000001/2014";"REPACTUAçãO DOS VALORES DO CONTRATO 07/2013, FIRMADO ENTRE AS PARTES EM 16/08/2013, CUJO VALOR GLOBAL IMPORTA EM R$ 8.292,76. SENDO R$ 2.590,61 REFERENTE AO PERíODO DE JAN A JUN/2014 E R$ 5.702,15 REFERENTE AO PERíODO RESIDUA L DO CONTRATO. O VALOR MENSAL DO CONTRATO, A PARTIR DE 17/08/2014, PASSA A                                                           SER R$ 5.748,01.";"8292,70";"10/07/2014";"Encerrado"
"72013";"26000";"MINISTERIO DA EDUCACAO";"26406";"INST.FED.DE EDUC.,CIENC.E TEC. DO ESP.SANTO";"158151";"IFES INST FED DE EDUC CIEN E TEC DO ESP SANTO";"000000000003/2016";"Repactuação dos valores do Contrato nº 07/2013 firmado entre o Ifes e a emp                             resa Técnica Tecnologia e Serviços Ltda - EPP.";"4741,30";"13/06/2016";"Encerrado"
"72013";"26000";"MINISTERIO DA EDUCACAO";"26406";"INST.FED.DE EDUC.,CIENC.E TEC. DO ESP.SANTO";"158151";"IFES INST FED DE EDUC CIEN E TEC DO ESP SANTO";"000000000002/2015";"Reajuste dos valores do contrato nº07/2013 firmado entre o Ifes e a empresa                                  Técnica Tecnologia e Serviços Ltda - EPP.";"10213,30";"24/08/2015";"Encerrado"
"72013";"26000";"MINISTERIO DA EDUCACAO";"26406";"INST.FED.DE EDUC.,CIENC.E TEC. DO ESP.SANTO";"158151";"IFES INST FED DE EDUC CIEN E TEC DO ESP SANTO";"000000000004/2017";"REPACTUAçãO DE VALORES DO CONTRATO 07/2013 POR CONTA DE NOVA CCT.";"2392,60";"27/07/2017";"Encerrado"
"92013";"26000";"MINISTERIO DA EDUCACAO";"26406";"INST.FED.DE EDUC.,CIENC.E TEC. DO ESP.SANTO";"158151";"IFES INST FED DE EDUC CIEN E TEC DO ESP SANTO";"000000000002/2013";"REAJUSTE DOS VALORES DO CONTRATO Nº09/2013 FIRMADO ENTRE O IFES E A EMPRESA                                       HOPEVIG VIGILâNCIA E SEGURANçA LTDA.";"9576,20";"22/06/2015";"Encerrado"
"92013";"26000";"MINISTERIO DA EDUCACAO";"26406";"INST.FED.DE EDUC.,CIENC.E TEC. DO ESP.SANTO";"158151";"IFES INST FED DE EDUC CIEN E TEC DO ESP SANTO";"000000000001/2013";"COVENçãO COLETIVA DA CATEGORIA";"25230,70";"06/09/2013";"Encerrado"
"92013";"26000";"MINISTERIO DA EDUCACAO";"26406";"INST.FED.DE EDUC.,CIENC.E TEC. DO ESP.SANTO";"158151";"IFES INST FED DE EDUC CIEN E TEC DO ESP SANTO";"00000000000000004";"ENTRADA EM VIGOR DA CCT/2016.";"15617,50";"16/05/2016";"Encerrado"
"92013";"26000";"MINISTERIO DA EDUCACAO";"26406";"INST.FED.DE EDUC.,CIENC.E TEC. DO ESP.SANTO";"158886";"IFES - CAMPUS BARRA DE SÃO FRANCISCO";"00000000000000007";"Repactuação dos valores do contrato 09/2013 de acordo com a nova convenção               coletiva de trabalho para o equilibrio economico-financeiro.";"542,30";"17/04/2018";"Encerrado"
