"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Apostilamento";"Descrição Apostilamento";"Valor Apostilamento";"Data de inclusão";"Situação Apostilamento"
"22014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170080";"DELEGACIA DA REC.FEDERAL EM F.SANTANA/BA";"00000000000022015";"ALTERAçãO DA DA FIM PREVISTA NA PARCELA 12 DO CRONOGRAMA 05/2014, DO DIA 02                                                  /03/2015 PARA 28/02/2015.";"0,00";"11/03/2015";"Encerrado"
"62014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170097";"DELEGACIA DA REC.FEDERAL EM UBERLANDIA/MG";"000000000001/2015";"Reajuste anual conforme IGP/DI.";"591,10";"30/06/2015";"Encerrado"
"52014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170109";"DRF-DELEGACIA DA RECEITA FEDERAL C.GRANDE/MS";"000000000001/2016";"Indicação da dotação orçamentária e a nota de empenho para atender despesa                          do contrato no exercicio corrente (2016NE800103).";"0,00";"04/03/2016";"Encerrado"
"52014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170109";"DRF-DELEGACIA DA RECEITA FEDERAL C.GRANDE/MS";"000000000001/2015";"Indicar a dotação orçamentaria e a nota de empenho para atender despesa daDRF/CGE/MS, no exercicio de 2015, celebrado com a REFORCE SISTEMAS ELETRÔNI          COS E TECNOLOGIA EIRELI. Valor do Empenho R$ 4,00 (quatro reais).";"0,00";"19/02/2015";"Encerrado"
"82014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170142";"DELEGACIA DA REC.FEDERAL EM SOROCABA/SP";"00000000000000004";"Reajuste contrato locação 2016";"14546,10";"09/02/2017";"Encerrado"
"82014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170142";"DELEGACIA DA REC.FEDERAL EM SOROCABA/SP";"00000000000000002";"Indicação de crédito orçamentário e da nota de empenho para atender a despe                            sa do contrato no exercício financeiro de 2016.";"0,00";"04/02/2016";"Encerrado"
"82014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170142";"DELEGACIA DA REC.FEDERAL EM SOROCABA/SP";"00000000000000006";"REAJUSTE DO VALOR DO CONTRATO DE LOCAçãO PELO INPC/IBGE.";"2741,60";"01/01/2018";"Encerrado"
"82014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170142";"DELEGACIA DA REC.FEDERAL EM SOROCABA/SP";"00000000000000001";"Indicação do crédito orçamentário e da nota de empenho para atender a despe                            sa do contrato no exercício financeiro de 2015.";"0,00";"29/01/2015";"Encerrado"
"82014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170142";"DELEGACIA DA REC.FEDERAL EM SOROCABA/SP";"00000000000000005";"Indicação da Nota de Empenho para atender despesa do contrato para o exercí                                                                  cio 2018.";"0,00";"15/01/2018";"Encerrado"
"52014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170145";"DELEGACIA DA REC.FEDERAL EM LIMEIRA/SP";"00000000000012015";"A empresa solicita reajuste contratual em razao de nova CCT/2015.";"28337,40";"22/10/2015";"Encerrado"
"52014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170145";"DELEGACIA DA REC.FEDERAL EM LIMEIRA/SP";"00000000000012016";"A contratada solicitou a repactuação contratual em razão de nova convenção      coletiva de trabalho da categoria que reajusta salários e benefícios.";"36993,30";"06/04/2016";"Encerrado"
"92014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170156";"SUP.REGIONAL RECEITA FEDERAL 9A.RF/PR";"00000000000000004";"REPACTUAÇÃO EM RAZÃO DE CCT 2016/2018.";"26257,40";"21/07/2016";"Encerrado"
"92014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170156";"SUP.REGIONAL RECEITA FEDERAL 9A.RF/PR";"00000000000000006";"REAPACTUAçãO EM RAZãO DE NOVA CCT E ATUALIZAçãO DO VALOR DE VALE TRANSPORTE                                                                          .";"8048,80";"04/05/2017";"Encerrado"
"92014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170156";"SUP.REGIONAL RECEITA FEDERAL 9A.RF/PR";"00000000000000002";"REPACTUAçãO CONTRATUAL EM VIRTUDE DE NOVA CCT SIEMACO 2015 2017.";"17802,50";"17/08/2015";"Encerrado"
"32014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170161";"DELEGACIA DA REC.FEDERAL EM MARINGA/PR";"00000000000012016";"REPACTUAçãO";"10100,80";"30/03/2016";"Encerrado"
"102014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170163";"ALFANDEGA DO PORTO DE PARANAGUA PR";"000000000002/2018";"NOTA DE EMPENHO PARA O EXERCICIO DE 2018";"0,00";"13/03/2018";"Encerrado"
"12014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170169";"DELEGACIA DA REC.FEDERAL EM FLORIANOPOLIS/SC";"000000000001/2018";"dotação orçamentária 2018.";"0,00";"09/02/2018";"Encerrado"
"52014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170175";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - RS";"000000000002/2018";"Para cobrir despesas condominiais no exercício em curso.";"36000,00";"09/04/2018";"Encerrado"
"52014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170175";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - RS";"000000000001/2015";"REAJUSTE DO VALOR CONTRATADO CONFORME ESTABELECIADO NO PARáGRAFO 2º DA CLáU                             SULA QUARTA DO CONTRATO FIRMADO EM 05.02.2014.";"8000,00";"14/08/2015";"Encerrado"
"52014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170175";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - RS";"000000000001/2018";"Para cobrir despesas com locação de imóvel no presente exercício.";"10,00";"09/04/2018";"Encerrado"
"12014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170177";"SUP.REGIONAL RECEITA FEDERAL 10A.RF/RS";"00000000000000001";"1ª REPACTUAçãO DOS PREçOS DO CONTRATO - CCT 2015 + VT";"13673,20";"05/03/2015";"Encerrado"
"12014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170177";"SUP.REGIONAL RECEITA FEDERAL 10A.RF/RS";"00000000000000003";"Inclusão da dotação orçamentária e da nota de empenho para atender parcialm              ente as despesas do contrato no exercício financeiro de 2015.";"0,00";"30/12/2015";"Encerrado"
"12014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170177";"SUP.REGIONAL RECEITA FEDERAL 10A.RF/RS";"00000000000000004";"Inclusão da dotação orçamentária e da nota de empenho para atender parcialm              ente as despesas do contrato no exercício financeiro de 2016.";"0,00";"11/01/2016";"Encerrado"
"12014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170177";"SUP.REGIONAL RECEITA FEDERAL 10A.RF/RS";"00000000000000005";"2ª Repactuação de Preços do Contrato - CCT 2016";"14912,10";"07/03/2016";"Encerrado"
"22014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170180";"DELEGACIA DA REC.FEDERAL EM PELOTAS/RS";"00000000000072017";"REPACTUAçãO CONTRATUAL CONFORME CCT/2017.";"72733,30";"30/06/2017";"Encerrado"
"22014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170180";"DELEGACIA DA REC.FEDERAL EM PELOTAS/RS";"000000000002/2015";"REPACTUAçãO DO CONTRATO PARA ADEQUAçãO DO PREçO CONTRATUAL AO INCREMENTO NOCUSTO DA MãO DE OBRA DECORRENTE DO REAJUSTE SALARIAL LEVADO A EFEITO PELA CONVENçãO COLETIVA DE TRABALHO DA RESPECTIVA CATEGORIA PROFISSIONAL,A PARTIR                                                DE 01 DE FEVEREIRO DE 2015.";"112194,60";"30/09/2015";"Encerrado"
"22014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170180";"DELEGACIA DA REC.FEDERAL EM PELOTAS/RS";"00000000000052016";"ADEQUAçãO DO PREçO CONTRATUAL AO INCREMENTO NO CUSTO DA MãO DE OBRA DECORRENTE DO REAJUSTE SALARIAL LEVADO A EFEITO PELA CCT/2016, A PARTIR DE 01/02/2                                                                       016.";"109269,80";"30/05/2016";"Encerrado"
"12014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170184";"DELEGACIA DA REC.FEDERAL EM N.HANBURGO/RS";"00000000000000007";"4ª REPACTUAçãO EM VIRTUDE DOS INCREMENTOS DECORRENTES DA CCT 2017.";"18886,60";"03/10/2017";"Encerrado"
"12014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170184";"DELEGACIA DA REC.FEDERAL EM N.HANBURGO/RS";"00000000000000003";"2ª Repactuação para adequação do preço contratual ao incremento no custo da mão de obra decorrente dos reajustes levados a efeito da Convenção Coletiv                a de Trabalho de 2015 da respectiva categoria profissional.";"10883,10";"20/07/2015";"Encerrado"
"12014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170184";"DELEGACIA DA REC.FEDERAL EM N.HANBURGO/RS";"00000000000000005";"3ª Repactuação em virtude dos incrementos advindos na Convenção Coletiva 20                                                                   16/2017.";"18799,00";"07/12/2016";"Encerrado"
"12014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170184";"DELEGACIA DA REC.FEDERAL EM N.HANBURGO/RS";"00000000000000001";"1ª repactuação cct 2014/2015";"27563,30";"23/09/2014";"Encerrado"
"32014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - GO";"00000000000062017";"INFORMAR CRÉDITO PARA O EXERCÍCIO DE 2017 PARA A SPU/GO.";"0,00";"02/01/2017";"Encerrado"
"32014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - GO";"00000000000042017";"INFORMAR CRÉDITO PARA O EXERCÍCIO DE 2017 PARA A SPU/TO.";"0,00";"02/01/2017";"Encerrado"
"32014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - GO";"00000000000032017";"INFORMAR CRÉDITO PARA O EXERCÍCIO DE 2017 PARA A PSFN/RIO VERDE/GO.";"0,00";"02/01/2017";"Encerrado"
"32014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - GO";"00000000000072017";"INFORMAR CRÉDITO PARA O EXERCÍCIO DE 2017 PARA A PFN/GO.";"0,00";"02/01/2017";"Encerrado"
"32014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - GO";"00000000000012017";"INFORMAR CRÉDITO PARA O EXERCÍCIO DE 2017 PARA A PSFN/ANA/GO.";"0,00";"02/01/2017";"Encerrado"
"32014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - GO";"00000000000052017";"INFORMAR CRÉDITO PARA O EXERCÍCIO DE 2017 PARA A PFN/TO.";"0,00";"02/01/2017";"Encerrado"
"32014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170195";"SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - GO";"00000000000022017";"INFORMAR CRÉDITO PARA O EXERCÍCIO DE 2017 PARA A SAMF/GO-TO.";"0,00";"02/01/2017";"Encerrado"
"12014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170226";"ALFANDEGA CL.B NO PORTO DE SALVADOR/BA";"000000000001/2016";"dotacao orcamentaria 2016.";"0,00";"13/04/2016";"Encerrado"
"12014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170226";"ALFANDEGA CL.B NO PORTO DE SALVADOR/BA";"000000000002/2017";"DOTAçãO ORçAMENTáRIA 2017";"0,00";"16/05/2017";"Encerrado"
"32014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170263";"DELEGACIA DA RECEITA FED.EM STª CRUZ DO SUL";"00000000000012018";"INCLUSÃO, NO CLAUSULAMENTO CONTRATUAL, DA NOTA DE EMPENHO 800010, EMITIDA EM 01/01/18, PARA PARCIALMENTE FAZER FACE ÀS DESPESAS INERENTES À EXECUÇÃO C                                            ONTRATUAL DO EXERCÍCIO DE 2018.";"0,00";"13/04/2018";"Encerrado"
"32014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170263";"DELEGACIA DA RECEITA FED.EM STª CRUZ DO SUL";"00000000000012017";"INCLUSãO, NO CLAUSULAMENTO CONTRATUAL, DA NOTA DE EMPENHO 2017NE800019, EMITIDA EM 01/01/2017, NO VALOR DE R$ 1,00 PARA PARCIALMENTE FAZER FACE àS DES                   PESAS INERENTES à EXECUçãO CONTRATUAL DO EXERCíCIO 2017.";"0,00";"05/05/2017";"Encerrado"
"32014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170269";"INSP.REC.FEDERAL CL.ESP.EM P.ALEGRE/RS";"000000000001/2017";"Reajuste 2017, conforme variação do INPC, previsão no contrato 3/2014.";"697,60";"09/06/2017";"Encerrado"
"32014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170269";"INSP.REC.FEDERAL CL.ESP.EM P.ALEGRE/RS";"000000000001/2015";"Reajuste 2015 - fl. 284 do processo 10588.000006/2014-91";"3188,40";"15/06/2015";"Encerrado"
"32014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170269";"INSP.REC.FEDERAL CL.ESP.EM P.ALEGRE/RS";"000000000001-2016";"Reajuste do preço do contrato.";"2785,40";"16/05/2016";"Encerrado"
"12014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170270";"INSPETORIA RECEITA FEDERAL DO BRASIL DE CHUI";"00000000000012016";"Reajuste de contrato";"2694,20";"11/05/2016";"Encerrado"
"12014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170270";"INSPETORIA RECEITA FEDERAL DO BRASIL DE CHUI";"00000000000012015";"Reajuste anual previsto na clausula nona do contrato nr 1/2014";"2929,90";"08/05/2015";"Encerrado"
"12014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170270";"INSPETORIA RECEITA FEDERAL DO BRASIL DE CHUI";"00000000000012017";"Reajuste contratual";"617,90";"05/06/2017";"Encerrado"
"12014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170342";"INSPETORIA DA RECEITA FED. EM FLORIANOPOLIS";"000000000001/2015";"dotacao orcamentaria 2015";"0,00";"03/02/2015";"Encerrado"
"12014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170342";"INSPETORIA DA RECEITA FED. EM FLORIANOPOLIS";"000000000001/2016";"dotacao orcamentaria 2016";"0,00";"11/01/2016";"Encerrado"
"12014";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170342";"INSPETORIA DA RECEITA FED. EM FLORIANOPOLIS";"000000000001/2017";"dotacao orcamentaria 2017.";"0,00";"31/03/2017";"Encerrado"
"22014";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GESTÃO";"25205";"FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA";"114619";"UNIDADE ESTADUAL DO IBGE NO ESPÍRITO SANTO";"000000000002/2017";"REAJUSTE CONTRATUAL";"521,10";"10/04/2017";"Pendente"
"22014";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GESTÃO";"25205";"FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA";"114619";"UNIDADE ESTADUAL DO IBGE NO ESPÍRITO SANTO";"000000000001/2015";"NECESSIDADE DE APOSTILAMENTO, Já QUE A RENOVAçãO DO PONTO ADICIONAL DEVERIA TER OCORRIDO JUNTO COM O TERMO ADITIVO 2/2015 E NãO COMO NOVO TERMO ADITIV                                                                O (3/2015).";"599,80";"09/11/2015";"Encerrado"
"22014";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GESTÃO";"25205";"FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA";"114619";"UNIDADE ESTADUAL DO IBGE NO ESPÍRITO SANTO";"000000000003/2018";"REAJUSTE CONTRATUAL PREVISTO NA PRORROGAÇÃO DO CONTRATO DE SERVIÇO DE INTER           NET BANDA LARGA EM FAVOR DA EMPRESA INTERVIP TELECOM LTDA - EPP.";"171,60";"05/05/2018";"Encerrado"
"32014";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GESTÃO";"25205";"FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA";"114625";"UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL";"00000000000132015";"REAJUSTE PELO INPC CONFORME CONTRATO";"2726,70";"22/04/2015";"Encerrado"
"42014";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GESTÃO";"25205";"FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA";"114625";"UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL";"00000000000122015";"CORREçãO DO VALOR CONTRATUAL DO ADITIVO 1 - LOCAçãO DO IMóVEL SEDE DO IBGE                                           NO MUNICíPIO DE SANTO ÂNGELO/RS.";"2323,90";"20/04/2015";"Encerrado"
"32014";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GESTÃO";"25205";"FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA";"114629";"UNIDADE ESTADUAL DO IBGE NO DISTRITO FEDERAL";"000000000001/2015";"MAJORAÇÃO DO SALÁRIO DA CATEGORIA CCT/2015.";"3885,10";"14/04/2015";"Encerrado"
"212014";"26000";"MINISTERIO DA EDUCACAO";"26000";"MINISTERIO DA EDUCACAO";"158673";"CAMPUS DO MUCURI";"000000000002/2016";"Homologação Convenções Coletivas de Trabalho Registros MTE MG001674/2015 -                           MG004827/2015,MTE MG001187/2016 e MG002187/2016.";"90869,00";"20/10/2016";"Encerrado"
"112014";"26000";"MINISTERIO DA EDUCACAO";"26201";"COLEGIO PEDRO II";"153167";"COLEGIO PEDRO II/REITORIA";"0comp.2ºapTC11/14";"Acrescentar R$00,02 às parcelas e R$00,08 à última parcela do 2º apostilame                                                         nto ao TC 11/2014.";"0,30";"19/01/2016";"Encerrado"
"112014";"26000";"MINISTERIO DA EDUCACAO";"26201";"COLEGIO PEDRO II";"153167";"COLEGIO PEDRO II/REITORIA";"004ºAPOSTILAMENTO";"O PRESENTE INSTRUMENTO TEM POR OBJETO A TRANSFERêNCIA DA GESTãO DE CONTRATO DA UNIDADE GESTORA ORIGINAL PARA AS UNIDADES GESTORAS INDICADAS: CAMPUS CENTRO, CAMPUS DUQUE DE CAXIAS, CAMPUS ENGENHO NOVO I, CAMPUS ENGENHO NOVO II, CAMPUS HUMAITá I, CAMPUS HUMAITá II, CAMPUS NITERóI, CAMPUS REALENGO I, C AMPUS REALENGO II, CAMPUS SãO CRISTóVãO I, CAMPUS SãO CRISTóVãO II, CAMPUS";"0,00";"21/12/2016";"Encerrado"
"112014";"26000";"MINISTERIO DA EDUCACAO";"26201";"COLEGIO PEDRO II";"153167";"COLEGIO PEDRO II/REITORIA";"05º0APOSTILAMENTO";"RETIFICAçãO DO 4º TERMO DE APOSTILAMENTO, POR MEIO DO QUAL SE REALIZOU A DESCENTRALIZAçãO DO CONTRATO Nº 11/2014. O CONTRATO PASSA A SER DESCENTRALIZA DO, CONFORME COTA-PARTES A SEREM CALCULADAS E DIVULGADAS PELA PRó-REITORIADE PLANEJAMENTO E DESENVOLVIMENTO INSTITUCIONAL DO COLéGIO PEDRO II, àS SEGUINTES 155628, 155637, 155636, 155624, 155629, 155625, 155626, 155627, 1556";"0,00";"18/04/2017";"Encerrado"
"112014";"26000";"MINISTERIO DA EDUCACAO";"26201";"COLEGIO PEDRO II";"153167";"COLEGIO PEDRO II/REITORIA";"03º0Apostilamento";"O presente Termo de Apostilamento tem por objeto a concessãoda Repactuaçãosobre o valor de contratação de empresa especializada nos serviços contínuos de limpeza, conservação e jardinagem dos Campi e Reitoria do Colégio Pedr o II, conforme autorização contida no documento de fls. 121 do processo nº23040.004363/2016-19, com fundamento no artigo 37 e 40 da IN SLTI/MPOG nº 0";"898766,00";"15/12/2016";"Encerrado"
"112014";"26000";"MINISTERIO DA EDUCACAO";"26201";"COLEGIO PEDRO II";"153167";"COLEGIO PEDRO II/REITORIA";"000000001-0112014";"Repactuação sobre o valor de contratação de pessoal especializado nos servi    ços continuos de limpeza, conservação e jardinagem no Colégio Pedro II.";"965764,30";"19/12/2014";"Encerrado"
"112014";"26000";"MINISTERIO DA EDUCACAO";"26201";"COLEGIO PEDRO II";"153167";"COLEGIO PEDRO II/REITORIA";"001-2015/011-2014";"CONCESSãO DA REPACTUAÇÃO SOBRE O VALOR DE CONTRATAçãO DE PESSOAL ESPECIALIZADO NOS SERVIçOS CONTíNUOS DE LIMPEZA, CONSERVAçãO E JARDINAGEM DOS CAMPI E DA REITORIA DO COLéGIO PEDRO II, POR MEIO DE DEDICAçãO EXCLUSIVA DE MãO DE                                                                      OBRA.";"706324,50";"19/12/2014";"Encerrado"
"112014";"26000";"MINISTERIO DA EDUCACAO";"26201";"COLEGIO PEDRO II";"153167";"COLEGIO PEDRO II/REITORIA";"000002º-TC11/2014";"Repactuação sobre o valor de contratação de pessoal especializado no serviços contínuos de limpeza, conservação e jardinagem dos Campi e da Reitoria do Colégio Pedro II, por meio de dedicação exclusiva de mão de obra, conform e autorização contida no doc. fls.143 proc:23040003306201531, fundamentadono art 37 e 40 da IN SLTI/MP n2/08 e na Cláusula décima nona do Contrato 11";"935642,40";"13/10/2015";"Encerrado"
"92014";"26000";"MINISTERIO DA EDUCACAO";"26248";"UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO";"153165";"UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO";"23082.011041/2013";"ADICIONAR VALOR AO CRONOGRAMA PARA PERMITIR A INCLUSÃO DO ADITIVO DO CRONOGRAMA DECORRENTE DO 1º TERMO ADITIVO DO CONTRATO, EM FACE DE ERRO NO REGISTR O DO TIPO DE ADITIVO, TENDO SIDO REGISTRADO 'SUPRESSÃO' QUANDO O CORRETO É                                                               'ACRÉSCIMO'.";"190401,30";"07/05/2015";"Encerrado"
"212014";"26000";"MINISTERIO DA EDUCACAO";"26255";"UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI";"153036";"UNIV.FED.DOS VALES DO JEQUITINHONHA E MUCURI";"000000000001/2015";"Homologação de Convenção Coletiva de Trabalho (Registro MTE MG003064/2014).";"12209,30";"19/01/2015";"Encerrado"
"272014";"26000";"MINISTERIO DA EDUCACAO";"26255";"UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI";"153036";"UNIV.FED.DOS VALES DO JEQUITINHONHA E MUCURI";"000000000001/2017";"Repactuar o valor do contrato a partir de 12/12/2016 devido ao decreto 374, do Município de Diamantina, que altera o valor do Vale Transporte.Repactuar o valor do contrato a partir 01/01/2017, devido a homologação da CCT2017/                                                                      2017.";"572892,50";"12/07/2017";"Encerrado"
"272014";"26000";"MINISTERIO DA EDUCACAO";"26255";"UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI";"153036";"UNIV.FED.DOS VALES DO JEQUITINHONHA E MUCURI";"000000000002/2017";"RETIFICAR OS ITENS 1,2, E 3 DO TERMO DE APOSTILAMENTO 001/2017.";"143202,00";"22/08/2017";"Pendente"
"272014";"26000";"MINISTERIO DA EDUCACAO";"26255";"UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI";"153036";"UNIV.FED.DOS VALES DO JEQUITINHONHA E MUCURI";"000000000003/2017";"REPACTUAR O VALOR CONTRATUAL A PARTIR DE 01/04/20147, DEVIDO A INCLUSÃO DEADICONAL DE INSALUBRIDADE AO CARGO DE TRABALHADOR BRAÇAL AGROPECUARIO GERAL                                                                          .";"7299,60";"13/09/2017";"Encerrado"
"282014";"26000";"MINISTERIO DA EDUCACAO";"26255";"UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI";"153036";"UNIV.FED.DOS VALES DO JEQUITINHONHA E MUCURI";"000000000001/2014";"REPACTUAR O VALOR A PARTIR DE 01/01/2014, DEVIDO à ALTERAçãO DO SINDICATO RESPONSáVEL PELAS CATEGORIAS CONTRATADAS EM TEóFILO OTONI/MG (REGISTRO NO MTE MG001495/2014) - TOTAL MENSAL CONTRATUAL DOS POSTOS APóS REPACTUAçãO: R$7                                                                  9.385,64.";"34117,00";"20/01/2015";"Encerrado"
"282014";"26000";"MINISTERIO DA EDUCACAO";"26255";"UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI";"153036";"UNIV.FED.DOS VALES DO JEQUITINHONHA E MUCURI";"000000000002/2015";"Repactuar o valor contratual conforme CCT 2015/2015 Registro MTE MG003398/2                                                      015 Teófilo Otoni/MG.";"106687,60";"30/11/2015";"Encerrado"
"202014";"26000";"MINISTERIO DA EDUCACAO";"26280";"FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS";"154049";"FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS";"000000000002/2016";"Revisão de valores";"2062,50";"09/05/2016";"Encerrado"
"202014";"26000";"MINISTERIO DA EDUCACAO";"26280";"FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS";"154049";"FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS";"000000000001/2015";"Correção dos valores a pagar do aluguel cf. indice de 3,86% - IGP-M";"634,50";"10/04/2015";"Encerrado"
"252014";"26000";"MINISTERIO DA EDUCACAO";"26280";"FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS";"154049";"FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS";"000000000001/2015";"Reajuste do aluguel ref. ao IGP-M de 3,86% - Clausula 3ª, item III.7 do con                                                                      trato";"292,40";"22/04/2015";"Encerrado"
